time_Schubert_D911-03_HU33,time_Schubert_D911-03_SC06,time_Schubert_D911-03_2,time_Schubert_D911-03,measure_Schubert_D911-03_2,time_sync_reference
120.020000,112.740000,182.580000,182.580000,46.395000,120.020000
120.040000,112.760000,182.600000,182.600000,46.400000,120.040000
120.060000,112.780000,182.620000,182.620000,46.405000,120.060000
120.080000,112.800000,182.640000,182.640000,46.410000,120.080000
120.100000,112.820000,182.660000,182.660000,46.415000,120.100000
120.120000,112.840000,182.680000,182.680000,46.420000,120.120000
120.140000,112.860000,182.700000,182.700000,46.425000,120.140000
120.160000,112.880000,182.720000,182.720000,46.430000,120.160000
120.180000,112.900000,182.900000,182.900000,46.475000,120.180000
120.200000,112.920000,182.920000,182.920000,46.480000,120.200000
120.220000,112.940000,182.940000,182.940000,46.485000,120.220000
120.240000,112.960000,182.960000,182.960000,46.490000,120.240000
120.260000,112.980000,182.980000,182.980000,46.495000,120.260000
120.280000,113.000000,183.000000,183.000000,46.500000,120.280000
120.300000,113.020000,183.020000,183.020000,46.505000,120.300000
120.320000,113.040000,183.040000,183.040000,46.510000,120.320000
120.340000,113.060000,183.060000,183.060000,46.515000,120.340000
120.360000,113.080000,183.080000,183.080000,46.520000,120.360000
120.380000,113.100000,183.100000,183.100000,46.525000,120.380000
120.400000,113.120000,183.120000,183.120000,46.530000,120.400000
120.420000,113.140000,183.140000,183.140000,46.535000,120.420000
120.440000,113.160000,183.160000,183.160000,46.540000,120.440000
120.460000,113.180000,183.180000,183.180000,46.545000,120.460000
120.480000,113.200000,183.200000,183.200000,46.550000,120.480000
120.500000,113.220000,183.220000,183.220000,46.555000,120.500000
120.520000,113.240000,183.240000,183.240000,46.560000,120.520000
120.540000,113.260000,183.260000,183.260000,46.565000,120.540000
120.560000,113.280000,183.280000,183.280000,46.570000,120.560000
120.580000,113.300000,183.300000,183.300000,46.575000,120.580000
120.600000,113.320000,183.320000,183.320000,46.580000,120.600000
120.620000,113.340000,183.340000,183.340000,46.585000,120.620000
120.640000,113.360000,183.360000,183.360000,46.590000,120.640000
120.660000,113.380000,183.380000,183.380000,46.595000,120.660000
120.680000,113.400000,183.400000,183.400000,46.600000,120.680000
120.700000,113.420000,183.420000,183.420000,46.605000,120.700000
120.720000,113.440000,183.440000,183.440000,46.610000,120.720000
120.740000,113.460000,183.460000,183.460000,46.615000,120.740000
120.760000,113.480000,183.480000,183.480000,46.620000,120.760000
120.780000,113.500000,183.500000,183.500000,46.625000,120.780000
120.800000,113.520000,183.520000,183.520000,46.630000,120.800000
120.820000,113.540000,183.540000,183.540000,46.635000,120.820000
120.840000,113.560000,183.960000,183.960000,46.740000,120.840000
120.860000,113.580000,183.980000,183.980000,46.745000,120.860000
120.880000,113.600000,184.000000,184.000000,46.750000,120.880000
120.900000,113.620000,184.020000,184.020000,46.755000,120.900000
120.920000,113.640000,184.040000,184.040000,46.760000,120.920000
120.940000,113.660000,184.060000,184.060000,46.765000,120.940000
120.960000,113.680000,184.080000,184.080000,46.770000,120.960000
120.980000,113.700000,184.100000,184.100000,46.775000,120.980000
121.000000,113.720000,184.120000,184.120000,46.780000,121.000000
121.020000,113.740000,184.140000,184.140000,46.785000,121.020000
121.040000,113.760000,184.160000,184.160000,46.790000,121.040000
121.060000,113.780000,184.180000,184.180000,46.795000,121.060000
121.080000,113.800000,184.200000,184.200000,46.800000,121.080000
121.100000,113.820000,184.220000,184.220000,46.805000,121.100000
121.120000,113.840000,184.240000,184.240000,46.810000,121.120000
121.140000,113.860000,184.260000,184.260000,46.815000,121.140000
121.160000,113.880000,184.440000,184.420000,46.860000,121.160000
121.180000,113.900000,184.460000,184.440000,46.865000,121.180000
121.200000,113.920000,184.480000,184.460000,46.870000,121.200000
121.220000,113.940000,184.500000,184.480000,46.875000,121.220000
121.240000,113.960000,184.520000,184.500000,46.880000,121.240000
121.260000,113.980000,184.540000,184.520000,46.885000,121.260000
121.280000,114.000000,184.560000,184.540000,46.890000,121.280000
121.300000,114.020000,184.620000,184.620000,46.905000,121.300000
121.320000,114.040000,184.640000,184.640000,46.910000,121.320000
121.340000,114.060000,184.660000,184.660000,46.915000,121.340000
121.360000,114.080000,184.680000,184.680000,46.920000,121.360000
121.380000,114.100000,184.700000,184.700000,46.925000,121.380000
121.400000,114.120000,184.720000,184.720000,46.930000,121.400000
121.420000,114.140000,184.740000,184.740000,46.935000,121.420000
121.440000,114.160000,184.760000,184.760000,46.940000,121.440000
121.460000,114.180000,184.780000,184.780000,46.945000,121.460000
121.480000,114.183333,184.800000,184.800000,46.950000,121.480000
121.500000,114.186667,184.820000,184.820000,46.955000,121.500000
121.520000,114.190000,184.840000,184.840000,46.960000,121.520000
121.540000,114.193333,184.860000,184.860000,46.965000,121.540000
121.560000,114.196667,184.980000,184.980000,46.995000,121.560000
121.580000,114.200000,185.000000,185.000000,47.000000,121.580000
121.600000,114.220000,185.020000,185.020000,47.005000,121.600000
121.620000,114.240000,185.040000,185.040000,47.010000,121.620000
121.640000,114.260000,185.060000,185.060000,47.015000,121.640000
121.660000,114.280000,185.080000,185.080000,47.020000,121.660000
121.680000,114.300000,185.100000,185.100000,47.025000,121.680000
121.700000,114.320000,185.120000,185.120000,47.030000,121.700000
121.720000,114.340000,185.140000,185.140000,47.035000,121.720000
121.740000,114.360000,185.160000,185.160000,47.040000,121.740000
121.760000,114.380000,185.180000,185.180000,47.045000,121.760000
121.780000,114.400000,185.200000,185.200000,47.050000,121.780000
121.800000,114.420000,185.220000,185.220000,47.055000,121.800000
121.820000,114.440000,185.240000,185.240000,47.060000,121.820000
121.840000,114.444000,185.260000,185.260000,47.065000,121.840000
121.860000,114.448000,185.280000,185.280000,47.070000,121.860000
121.880000,114.452000,185.300000,185.300000,47.075000,121.880000
121.900000,114.456000,185.320000,185.320000,47.080000,121.900000
121.920000,114.460000,185.340000,185.340000,47.085000,121.920000
121.940000,114.480000,185.360000,185.360000,47.090000,121.940000
121.960000,114.500000,185.380000,185.380000,47.095000,121.960000
121.980000,114.520000,185.400000,185.400000,47.100000,121.980000
122.000000,114.540000,185.420000,185.420000,47.105000,122.000000
122.020000,114.546667,185.440000,185.440000,47.110000,122.020000
122.040000,114.553333,185.460000,185.460000,47.115000,122.040000
122.060000,114.560000,185.480000,185.480000,47.120000,122.060000
122.080000,114.580000,185.500000,185.500000,47.125000,122.080000
122.100000,114.600000,185.520000,185.520000,47.130000,122.100000
122.120000,114.620000,185.540000,185.540000,47.135000,122.120000
122.140000,114.640000,185.560000,185.560000,47.140000,122.140000
122.160000,114.660000,185.580000,185.580000,47.145000,122.160000
122.180000,114.680000,185.600000,185.600000,47.150000,122.180000
122.200000,114.700000,185.620000,185.620000,47.155000,122.200000
122.220000,114.720000,185.640000,185.640000,47.160000,122.220000
122.240000,114.740000,185.660000,185.660000,47.165000,122.240000
122.260000,114.760000,185.680000,185.680000,47.170000,122.260000
122.280000,114.780000,185.700000,185.700000,47.175000,122.280000
122.300000,114.800000,185.720000,185.720000,47.180000,122.300000
122.320000,114.820000,185.740000,185.740000,47.185000,122.320000
122.340000,114.840000,185.760000,185.760000,47.190000,122.340000
122.360000,114.860000,185.780000,185.780000,47.195000,122.360000
122.380000,114.880000,185.800000,185.800000,47.200000,122.380000
122.400000,114.900000,185.820000,185.820000,47.205000,122.400000
122.420000,114.920000,185.840000,185.840000,47.210000,122.420000
122.440000,114.940000,185.860000,185.860000,47.215000,122.440000
122.460000,114.960000,185.880000,185.880000,47.220000,122.460000
122.480000,114.980000,185.900000,185.900000,47.225000,122.480000
122.500000,115.000000,185.920000,185.920000,47.230000,122.500000
122.520000,115.020000,185.940000,185.940000,47.235000,122.520000
122.540000,115.040000,185.960000,185.960000,47.240000,122.540000
122.560000,115.060000,185.980000,185.980000,47.245000,122.560000
122.580000,115.080000,186.000000,186.000000,47.250000,122.580000
122.600000,115.100000,186.020000,186.020000,47.255000,122.600000
122.620000,115.120000,186.040000,186.040000,47.260000,122.620000
122.640000,115.140000,186.060000,186.060000,47.265000,122.640000
122.660000,115.160000,186.080000,186.080000,47.270000,122.660000
122.680000,115.180000,186.100000,186.100000,47.275000,122.680000
122.700000,115.200000,186.120000,186.120000,47.280000,122.700000
122.720000,115.220000,186.140000,186.140000,47.285000,122.720000
122.740000,115.240000,186.160000,186.160000,47.290000,122.740000
122.760000,115.260000,186.180000,186.180000,47.295000,122.760000
122.780000,115.280000,186.200000,186.200000,47.300000,122.780000
122.800000,115.300000,186.220000,186.220000,47.305000,122.800000
122.820000,115.320000,186.240000,186.240000,47.310000,122.820000
122.840000,115.340000,186.260000,186.260000,47.315000,122.840000
122.860000,115.360000,186.280000,186.280000,47.320000,122.860000
122.880000,115.380000,186.300000,186.300000,47.325000,122.880000
122.900000,115.400000,186.320000,186.320000,47.330000,122.900000
122.920000,115.420000,186.340000,186.340000,47.335000,122.920000
122.940000,115.440000,186.360000,186.360000,47.340000,122.940000
122.960000,115.460000,186.380000,186.380000,47.345000,122.960000
122.980000,115.480000,186.400000,186.400000,47.350000,122.980000
123.000000,115.500000,186.420000,186.420000,47.355000,123.000000
123.020000,115.520000,186.640000,186.640000,47.410000,123.020000
123.040000,115.540000,186.660000,186.660000,47.415000,123.040000
123.060000,115.560000,186.680000,186.680000,47.420000,123.060000
123.080000,115.580000,186.700000,186.700000,47.425000,123.080000
123.100000,115.600000,186.940000,186.940000,47.485000,123.100000
123.120000,115.620000,186.960000,186.960000,47.490000,123.120000
123.140000,115.640000,186.980000,186.980000,47.495000,123.140000
123.160000,115.660000,187.060000,187.060000,47.515000,123.160000
123.180000,115.680000,187.080000,187.080000,47.520000,123.180000
123.200000,115.700000,187.100000,187.100000,47.525000,123.200000
123.220000,115.720000,187.120000,187.120000,47.530000,123.220000
123.240000,115.740000,187.140000,187.140000,47.535000,123.240000
123.260000,115.760000,187.160000,187.160000,47.540000,123.260000
123.280000,115.780000,187.180000,187.180000,47.545000,123.280000
123.300000,115.800000,187.200000,187.200000,47.550000,123.300000
123.320000,115.820000,187.220000,187.220000,47.555000,123.320000
123.340000,115.840000,187.240000,187.240000,47.560000,123.340000
123.360000,115.860000,187.260000,187.260000,47.565000,123.360000
123.380000,115.880000,187.280000,187.280000,47.570000,123.380000
123.400000,115.900000,187.300000,187.300000,47.575000,123.400000
123.420000,115.920000,187.320000,187.320000,47.580000,123.420000
123.440000,115.940000,187.340000,187.340000,47.585000,123.440000
123.460000,115.960000,187.980000,187.980000,47.745000,123.460000
123.480000,115.980000,188.000000,188.000000,47.750000,123.480000
123.500000,116.000000,188.020000,188.020000,47.755000,123.500000
123.520000,116.020000,188.040000,188.040000,47.760000,123.520000
123.540000,116.040000,188.060000,188.060000,47.765000,123.540000
123.560000,116.060000,188.080000,188.080000,47.770000,123.560000
123.580000,116.080000,188.100000,188.100000,47.775000,123.580000
123.600000,116.100000,188.120000,188.120000,47.780000,123.600000
123.620000,116.120000,188.140000,188.140000,47.785000,123.620000
123.640000,116.140000,188.160000,188.160000,47.790000,123.640000
123.660000,116.160000,188.180000,188.180000,47.795000,123.660000
123.680000,116.180000,188.200000,188.200000,47.800000,123.680000
123.700000,116.200000,188.220000,188.220000,47.805000,123.700000
123.720000,116.220000,188.240000,188.240000,47.810000,123.720000
123.740000,116.240000,188.260000,188.260000,47.815000,123.740000
123.760000,116.260000,188.280000,188.280000,47.820000,123.760000
123.780000,116.280000,188.300000,188.300000,47.825000,123.780000
123.800000,116.300000,188.320000,188.320000,47.830000,123.800000
123.820000,116.320000,188.340000,188.340000,47.835000,123.820000
123.840000,116.340000,188.360000,188.360000,47.840000,123.840000
123.860000,116.360000,188.380000,188.380000,47.845000,123.860000
123.880000,116.380000,188.400000,188.400000,47.850000,123.880000
123.900000,116.400000,188.420000,188.420000,47.855000,123.900000
123.920000,116.420000,188.440000,188.440000,47.860000,123.920000
123.940000,116.440000,188.460000,188.460000,47.865000,123.940000
123.960000,116.460000,188.480000,188.480000,47.870000,123.960000
123.980000,116.480000,188.500000,188.500000,47.875000,123.980000
124.000000,116.500000,188.520000,188.520000,47.880000,124.000000
124.020000,116.520000,188.540000,188.540000,47.885000,124.020000
124.040000,116.540000,188.560000,188.560000,47.890000,124.040000
124.060000,116.560000,188.580000,188.580000,47.895000,124.060000
124.080000,116.566667,188.600000,188.600000,47.900000,124.080000
124.100000,116.573333,188.620000,188.620000,47.905000,124.100000
124.120000,116.580000,188.640000,188.640000,47.910000,124.120000
124.140000,116.600000,188.860000,188.860000,47.965000,124.140000
124.160000,116.620000,188.880000,188.880000,47.970000,124.160000
124.180000,116.640000,188.900000,188.900000,47.975000,124.180000
124.200000,116.660000,188.920000,188.920000,47.980000,124.200000
124.220000,116.680000,188.940000,188.940000,47.985000,124.220000
124.240000,116.700000,188.960000,188.960000,47.990000,124.240000
124.260000,116.720000,188.980000,188.980000,47.995000,124.260000
124.280000,116.740000,189.000000,189.000000,48.000000,124.280000
124.300000,116.760000,189.020000,189.020000,48.005000,124.300000
124.320000,116.780000,189.040000,189.040000,48.010000,124.320000
124.340000,116.800000,189.060000,189.060000,48.015000,124.340000
124.360000,116.820000,189.080000,189.080000,48.020000,124.360000
124.380000,116.840000,189.100000,189.100000,48.025000,124.380000
124.400000,116.860000,189.120000,189.120000,48.030000,124.400000
124.420000,116.880000,189.140000,189.140000,48.035000,124.420000
124.440000,116.900000,189.160000,189.160000,48.040000,124.440000
124.460000,116.920000,189.180000,189.180000,48.045000,124.460000
124.480000,116.940000,189.200000,189.200000,48.050000,124.480000
124.500000,116.960000,189.220000,189.220000,48.055000,124.500000
124.520000,116.970000,189.240000,189.240000,48.060000,124.520000
124.540000,116.980000,189.260000,189.260000,48.065000,124.540000
124.560000,117.000000,189.280000,189.280000,48.070000,124.560000
124.580000,117.020000,189.300000,189.300000,48.075000,124.580000
124.600000,117.040000,189.320000,189.320000,48.080000,124.600000
